Dst Port,Idle Min,Total Fwd Packet,Total Bwd packets,Bwd Bytes/Bulk Avg,Packet Length Min,Bwd Segment Size Avg,Flow Packets/s,Bwd IAT Max,Fwd URG Flags,Packet Length Std,Active Min,Src Port,Protocol,Fwd Packet Length Std,Bwd Packet Length Min,Flow Bytes/s,Fwd IAT Std,Fwd PSH Flags,Bwd Packets/s,FIN Flag Count,SYN Flag Count,RST Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Bwd Bulk Rate Avg,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Std,Idle Std,Label,Traffic Type
0,0.0,1.0,1.0,0.0,0.0,0.0,21.75331738090059,0.0,0.0,288.67513459481285,0.0,1318.0,6.0,0.0,0.0,5438.329345225147,0.0,0.0,10.876658690450297,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,19995106.0,2.0,0.0,0.0,480.0,0.0,0.1000244759892745,0.0,0.0,11.547005383792516,0.0,55303.0,6.0,14.142135623730953,0.0,49.011993234744544,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,23378525.0,2.0,0.0,0.0,1336.0,0.0,0.0855485964148722,0.0,0.0,11.547005383792516,0.0,3480.0,6.0,14.142135623730953,0.0,115.14841077441798,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,0.9445933053523804,0.0,0.0,250.0,0.0,9328.0,6.0,0.0,0.0,314.8644351174602,0.0,0.0,0.3148644351174602,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,38.7551835057939,0.0,0.0,288.67513459481285,0.0,20329.0,6.0,0.0,0.0,9688.795876448476,0.0,0.0,19.37759175289695,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,127.20218787763147,0.0,0.0,288.67513459481285,0.0,4129.0,6.0,0.0,0.0,31800.54696940787,0.0,0.0,63.601093938815744,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,58.53258801837924,0.0,0.0,288.67513459481285,0.0,47775.0,6.0,0.0,0.0,14633.14700459481,0.0,0.0,29.26629400918961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,9957109.0,2.0,1.0,0.0,0.0,0.0,0.0745807665948172,0.0,0.0,246.84678108764825,0.0,56583.0,6.0,14.142135623730953,0.0,24.36305042097362,0.0,0.0,0.0248602555316057,2.0,0.0,1.0,0.0,0.0,0.0,0.0,490.0,0.0,512.0,0.0,20.0,0.0,14361784.203170927,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,131.92612137203167,0.0,0.0,28.867513459481287,0.0,21450.0,6.0,0.0,0.0,3298.153034300792,0.0,0.0,65.96306068601584,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,95.26077637532748,0.0,0.0,28.867513459481287,0.0,50194.0,6.0,0.0,0.0,2381.5194093831865,0.0,0.0,47.63038818766373,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,9905838.0,2.0,0.0,0.0,500.0,0.0,0.2019011415288641,0.0,0.0,0.0,0.0,54629.0,6.0,0.0,0.0,100.95057076443206,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,20.135309278350515,0.0,0.0,28.867513459481287,0.0,5026.0,6.0,0.0,0.0,503.38273195876286,0.0,0.0,10.067654639175258,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6147738.0,2.0,0.0,0.0,30.0,0.0,0.3253229073847974,0.0,0.0,11.547005383792516,0.0,2219.0,6.0,14.142135623730953,0.0,13.012916295391898,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,20349136.0,10.0,0.0,0.0,0.0,0.0,0.0975273595940053,0.0,0.0,0.0,3378106.0,0.0,0.0,0.0,0.0,0.0,16252250.904439716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.51788747931,10024380.916433094,Benign,Background
0,19973139.0,2.0,1.0,0.0,0.0,0.0,0.0603751628091734,0.0,0.0,25.0,0.0,29477.0,6.0,0.0,0.0,2.012505426972447,0.0,0.0,0.0201250542697244,2.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,512.0,0.0,20.0,0.0,6889361.875197187,Malicious,DoS
0,7013827.0,5.0,1.0,0.0,0.0,0.0,0.25831231819118,0.0,0.0,188.9822365046136,3057166.0,30697.0,6.0,0.0,0.0,107.63013257965837,3470233.524020249,0.0,0.0430520530318633,0.0,0.0,1.0,5.0,0.0,0.0,0.0,625.0,0.0,512.0,0.0,20.0,0.0,2219027.6514772186,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,28.891296496930305,0.0,0.0,28.867513459481287,0.0,22855.0,6.0,0.0,0.0,722.2824124232576,0.0,0.0,14.445648248465153,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,173.5207357279195,0.0,0.0,28.867513459481287,0.0,57687.0,6.0,0.0,0.0,4338.018393197987,0.0,0.0,86.76036786395974,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,39.603176174729214,0.0,0.0,288.67513459481285,0.0,23455.0,6.0,0.0,0.0,9900.794043682305,0.0,0.0,19.801588087364607,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
8903,5072067.0,2.0,0.0,0.0,0.0,0.0,0.3943165577268597,0.0,0.0,0.0,0.0,2963.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
3930,0.0,1.0,1.0,0.0,0.0,0.0,135.3912808015164,0.0,0.0,0.0,0.0,3021.0,6.0,0.0,0.0,0.0,0.0,0.0,67.6956404007582,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
53,10833235.0,4.0,0.0,0.0,38.0,0.0,0.2833231195348741,0.0,0.0,0.0,0.0,12672.0,17.0,0.0,0.0,10.766278542325216,5422656.942635132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,8.0,0.0,0.0,Malicious,Mirai
0,0.0,1.0,1.0,0.0,0.0,0.0,46.99910701696668,0.0,0.0,17.320508075688775,0.0,58779.0,6.0,0.0,0.0,704.9866052545001,0.0,0.0,23.49955350848333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,71.01011894194923,0.0,0.0,288.67513459481285,0.0,54909.0,6.0,0.0,0.0,17752.529735487307,0.0,0.0,35.505059470974615,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6108994.0,2.0,0.0,0.0,500.0,0.0,0.3273861457385618,0.0,0.0,0.0,0.0,62402.0,6.0,0.0,0.0,163.69307286928094,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,0.0,0.0,500.0,0.0,0.6676068796888952,0.0,0.0,0.0,0.0,4751.0,6.0,0.0,0.0,333.8034398444476,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,2.716589123139363,0.0,0.0,15.0,0.0,19937.0,6.0,0.0,0.0,54.33178246278726,0.0,1.0,0.905529707713121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,7000624.0,4.0,1.0,0.0,0.0,0.0,0.1277732513393639,0.0,0.0,204.1241452319315,3221806.0,35076.0,6.0,0.0,0.0,51.109300535745575,13860714.177502628,0.0,0.0255546502678727,0.0,0.0,1.0,0.0,4.0,0.0,0.0,666.0,0.0,512.0,0.0,20.0,0.0,15481366.875920244,Malicious,DoS
54555,0.0,1.0,1.0,0.0,0.0,0.0,39.16193459956922,0.0,0.0,0.0,0.0,1207.0,6.0,0.0,0.0,0.0,0.0,0.0,19.58096729978461,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,0.0,1.0,1.0,0.0,0.0,0.0,151.4004542013626,0.0,0.0,28.867513459481287,0.0,43116.0,6.0,0.0,0.0,3785.011355034065,0.0,1.0,75.7002271006813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,0.8191278363666548,0.0,0.0,250.0,0.0,2016.0,6.0,0.0,0.0,273.04261212221826,0.0,0.0,0.2730426121222182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,187.72292096865027,0.0,0.0,28.867513459481287,0.0,24894.0,6.0,0.0,0.0,4693.073024216256,0.0,0.0,93.86146048432514,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,116.2993545385823,0.0,0.0,28.867513459481287,0.0,1809.0,6.0,0.0,0.0,2907.483863464557,0.0,0.0,58.14967726929115,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,7.095519888742248,0.0,0.0,288.67513459481285,0.0,6125.0,6.0,0.0,0.0,1773.879972185562,0.0,0.0,3.547759944371124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,9405005.0,5.0,0.0,0.0,1336.0,0.0,0.0909148697888142,0.0,0.0,8.164965809277259,0.0,10403.0,6.0,8.94427190999917,0.0,122.9169039544768,5073227.765965832,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1690.0,0.0,512.0,0.0,20.0,0.0,5073227.765965832,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,124.20817289777666,0.0,0.0,782.8869650211325,0.0,2444.0,6.0,0.0,0.0,84213.14122469258,0.0,0.0,62.10408644888833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
18902,0.0,1.0,1.0,0.0,0.0,0.0,57.60534577608802,0.0,0.0,0.0,0.0,2389.0,6.0,0.0,0.0,0.0,0.0,0.0,28.80267288804401,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,10075512.0,2.0,0.0,0.0,500.0,0.0,0.1985010786548614,0.0,0.0,0.0,0.0,54638.0,6.0,0.0,0.0,99.2505393274307,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6980111.0,4.0,0.0,0.0,480.0,0.0,0.1997355002637756,0.0,0.0,10.95445115010332,3056497.0,2002.0,6.0,10.000000000000004,0.0,98.86907263056897,3476712.9212363795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,512.0,0.0,20.0,0.0,2128225.9483847106,Malicious,DoS
0,25037401.0,2.0,0.0,0.0,1336.0,0.0,0.0798804955833874,0.0,0.0,11.547005383792516,0.0,7690.0,6.0,14.142135623730953,0.0,107.51914705523949,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,54.98281786941581,0.0,0.0,28.867513459481287,0.0,31440.0,6.0,0.0,0.0,1374.5704467353953,0.0,0.0,27.491408934707906,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,97.48964172556668,0.0,0.0,288.67513459481285,0.0,9919.0,6.0,0.0,0.0,24372.410431391665,0.0,0.0,48.744820862783335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,103.00252356182726,0.0,0.0,28.867513459481287,0.0,3059.0,6.0,0.0,0.0,2575.0630890456814,0.0,0.0,51.50126178091363,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,69.29046563192904,0.0,1.0,28.867513459481287,0.0,47332.0,6.0,0.0,0.0,1732.2616407982262,0.0,0.0,34.64523281596452,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,30.563281273877564,0.0,0.0,17.320508075688775,0.0,29085.0,6.0,0.0,0.0,458.4492191081635,0.0,0.0,15.281640636938782,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
66,0.0,1.0,1.0,0.0,0.0,0.0,55.16632647432007,0.0,0.0,0.0,0.0,1424.0,6.0,0.0,0.0,0.0,0.0,1.0,27.58316323716004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,0.0,1.0,1.0,0.0,0.0,0.0,31.37008862050035,0.0,0.0,782.8869650211325,0.0,5206.0,6.0,0.0,0.0,21268.92008469924,0.0,0.0,15.685044310250175,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6966923.0,2.0,0.0,0.0,480.0,0.0,0.2870707771565725,0.0,0.0,11.547005383792516,0.0,39376.0,6.0,14.142135623730953,0.0,140.66468080672055,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,10194010.0,2.0,1.0,0.0,0.0,0.0,0.2922793532013796,0.0,0.0,25.0,0.0,3805.0,6.0,0.0,0.0,9.742645106712652,0.0,0.0,0.0974264510671265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,2.0,1.0,0.0,0.0,0.0,0.76773074147435,0.0,0.0,25.0,0.0,2447.0,6.0,0.0,0.0,25.59102471581167,0.0,0.0,0.2559102471581167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,9912058.0,3.0,1.0,0.0,0.0,0.0,0.13168051462852,0.0,0.0,223.60679774997897,0.0,4106.0,6.0,0.0,0.0,49.38019298569502,7219240.623649554,1.0,0.03292012865713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,750.0,0.0,512.0,0.0,20.0,0.0,7219240.623649554,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,50.76399817249606,0.0,0.0,28.867513459481287,0.0,42506.0,6.0,0.0,0.0,1269.0999543124017,0.0,0.0,25.38199908624803,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,26622686.0,4.0,0.0,0.0,50.0,0.0,0.1393490649834507,0.0,0.0,201.24611797498108,2082207.0,39686.0,17.0,225.0,0.0,22.644223059810745,14776568.429114126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,8.0,0.0,0.0,Malicious,DoS
0,9992511.0,3.0,0.0,0.0,500.0,0.0,0.2303288950746699,0.0,1.0,0.0,3032342.0,39426.0,6.0,0.0,0.0,115.16444753733496,4921582.698104391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,6445764.0,2.0,0.0,0.0,50.0,0.0,0.3102812948162545,0.0,0.0,0.0,0.0,49798.0,17.0,0.0,0.0,15.514064740812726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,97.70395701025892,0.0,0.0,28.867513459481287,0.0,51905.0,6.0,0.0,0.0,2442.598925256473,0.0,0.0,48.85197850512946,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,11.87888290985116,0.0,0.0,17.320508075688775,0.0,4309.0,6.0,0.0,0.0,178.18324364776737,0.0,0.0,5.939441454925579,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,6317348.0,6.0,1.0,0.0,0.0,0.0,0.2669525550562949,0.0,0.0,18.07721533549109,2936266.0,61600.0,6.0,8.164965809277259,0.0,10.678102202251798,3619105.5841181255,0.0,0.0381360792937564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,512.0,0.0,20.0,0.0,1438915.9751904672,Malicious,DoS
0,0.0,2.0,0.0,0.0,50.0,0.0,0.718721251149954,0.0,1.0,0.0,0.0,896.0,6.0,0.0,0.0,35.9360625574977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,20.474182056426844,0.0,1.0,771.3399596373399,0.0,3789.0,6.0,0.0,0.0,13676.753613693132,0.0,0.0,10.237091028213422,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,9679135.0,6.0,0.0,0.0,1336.0,0.0,0.109656507387239,0.0,0.0,7.559289460184539,0.0,10717.0,6.0,8.16496580927727,0.0,148.32870232580538,1892483.7581737656,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1623.0,0.0,512.0,0.0,20.0,0.0,1892483.7581737656,Malicious,DoS
0,36273666.0,2.0,1.0,0.0,0.0,0.0,0.0763460845376122,0.0,0.0,250.0,3021080.0,11514.0,6.0,0.0,0.0,25.44869484587074,0.0,0.0,0.0254486948458707,2.0,0.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,10025105.0,2.0,1.0,0.0,0.0,0.0,0.2985325334784334,0.0,0.0,246.84678108764825,0.0,63221.0,6.0,14.142135623730953,0.0,97.52062760295492,0.0,0.0,0.0995108444928111,2.0,0.0,1.0,0.0,0.0,0.0,0.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,80.26648472930127,0.0,0.0,17.320508075688775,0.0,42375.0,6.0,0.0,0.0,1203.997270939519,0.0,0.0,40.13324236465064,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
32911,0.0,1.0,1.0,0.0,0.0,0.0,169.07599966184802,0.0,0.0,0.0,0.0,2389.0,6.0,0.0,0.0,0.0,0.0,0.0,84.53799983092401,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
1669,0.0,2.0,0.0,0.0,0.0,0.0,0.5366678294469638,0.0,1.0,0.0,0.0,1553.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,20409979.0,10.0,0.0,0.0,0.0,0.0,0.1173530328706079,0.0,0.0,0.0,3363171.0,0.0,0.0,0.0,0.0,0.0,13544547.868948154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9963092.843330946,Benign,Audio
0,0.0,1.0,1.0,0.0,0.0,0.0,180.92998009770216,0.0,0.0,28.867513459481287,0.0,21445.0,6.0,0.0,0.0,4523.249502442555,0.0,0.0,90.46499004885108,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,95.81297307655456,0.0,0.0,17.320508075688775,0.0,50932.0,6.0,0.0,0.0,1437.1945961483184,0.0,0.0,47.906486538277285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,19.51962210011614,0.0,0.0,17.320508075688775,0.0,10029.0,6.0,0.0,0.0,292.79433150174214,0.0,1.0,9.75981105005807,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,15746335.0,3.0,0.0,0.0,50.0,0.0,0.0868436853611594,0.0,0.0,0.0,0.0,62829.0,6.0,0.0,0.0,4.342184268057972,2158200.204839208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,512.0,0.0,20.0,0.0,2158200.204839208,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,27.14919841991665,0.0,0.0,28.867513459481287,0.0,64380.0,6.0,0.0,0.0,678.7299604979163,0.0,0.0,13.574599209958327,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,13418392.0,2.0,0.0,0.0,1356.0,0.0,0.1490491558153912,0.0,1.0,0.0,0.0,2102.0,6.0,0.0,0.0,202.1106552856706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,8498791.0,4.0,1.0,0.0,0.0,0.0,0.4933993527982009,0.0,0.0,20.41241452319316,0.0,33443.0,6.0,0.0,0.0,19.73597411192804,4445963.175871381,0.0,0.0986798705596401,0.0,4.0,1.0,0.0,0.0,0.0,0.0,200.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,96.53441451877596,0.0,1.0,28.867513459481287,0.0,16762.0,6.0,0.0,0.0,2413.3603629693985,0.0,0.0,48.26720725938797,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,20122324.0,3.0,1.0,0.0,0.0,0.0,0.0988563921840676,0.0,0.0,223.60679774997897,0.0,47938.0,6.0,0.0,0.0,37.071147069025365,40776.01964390345,0.0,0.0247140980460169,0.0,3.0,1.0,0.0,0.0,0.0,0.0,750.0,0.0,512.0,0.0,20.0,0.0,40776.01964390345,Malicious,DoS
0,6782714.0,2.0,1.0,0.0,0.0,0.0,0.4332360814605139,0.0,0.0,25.0,0.0,5493.0,6.0,0.0,0.0,14.441202715350464,0.0,1.0,0.1444120271535046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,0.0,1.0,1.0,0.0,0.0,0.0,66.65111473989403,0.0,0.0,17.320508075688775,0.0,6604.0,6.0,0.0,0.0,999.7667210984104,0.0,0.0,33.32555736994701,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,Malicious,DoS
0,0.0,3.0,1.0,0.0,0.0,0.0,0.6040588830558614,0.0,0.0,223.60679774997897,0.0,15895.0,6.0,0.0,0.0,226.52208114594805,101577.30333100993,0.0,0.1510147207639653,0.0,0.0,1.0,0.0,3.0,0.0,0.0,750.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
15474,0.0,1.0,1.0,0.0,0.0,0.0,19.652543039069258,0.0,0.0,0.0,0.0,3021.0,6.0,0.0,0.0,0.0,0.0,0.0,9.826271519534629,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,0.0,1.0,1.0,0.0,0.0,0.0,105.48523206751054,0.0,1.0,28.867513459481287,0.0,48176.0,6.0,0.0,0.0,2637.130801687764,0.0,0.0,52.74261603375527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
0,10132937.0,2.0,0.0,0.0,50.0,0.0,0.1973761407970858,0.0,0.0,0.0,0.0,33098.0,6.0,0.0,0.0,9.868807039854287,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,DoS
14552,0.0,1.0,1.0,0.0,0.0,0.0,117.39155954686858,0.0,0.0,0.0,0.0,2759.0,6.0,0.0,0.0,0.0,0.0,0.0,58.69577977343429,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,Malicious,Information Gathering
0,10141639.0,2.0,0.0,0.0,50.0,0.0,0.1972067828484133,0.0,0.0,0.0,0.0,5980.0,6.0,0.0,0.0,9.860339142420669,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,20.0,0.0,0.0,Malicious,DoS
