FIN Flag Count,Active Std,Protocol,Fwd Seg Size Min,ECE Flag Count,Total Fwd Packet,Bwd IAT Max,Bwd Packet Length Min,Flow Bytes/s,Total Bwd packets,RST Flag Count,Subflow Bwd Bytes,Dst Port,Fwd Packet Length Std,Src Port,FWD Init Win Bytes,Down/Up Ratio,Idle Std,Packet Length Std,SYN Flag Count,Idle Min,Active Min,Fwd IAT Std,Fwd PSH Flags,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Traffic Type,Subflow Fwd Bytes,Bwd Segment Size Avg,CWR Flag Count,Flow Packets/s,Bwd Packets/s,Label,Fwd URG Flags,Bwd Init Win Bytes,Packet Length Min
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,6.5381075894926415,0.0,0.0,0.0,53,0.0,60635.0,0.0,0.0,0.0,0.0,0.0,17101703.0,0.0,11856178.194094082,0.0,0.0,0.0,Mirai,114.0,0.0,0.0,0.1720554628813853,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,22.11762911820796,0.0,0.0,0.0,53,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.5820428715317884,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,5.0,0.0,0.0,14.295079174800756,0.0,0.0,0.0,53,0.0,41603.0,0.0,0.0,0.0,0.0,0.0,5714755.0,4380403.0,2098370.664776424,0.0,0.0,0.0,Mirai,63.0,0.0,0.0,0.3761862940737041,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,10.648612597869157,0.0,0.0,0.0,53,0.0,22900.0,0.0,0.0,0.0,0.0,0.0,6810051.0,3895569.0,2060849.985846132,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.2802266473123462,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2323,0.0,45399.0,16605.0,0.0,0.0,0.0,4.0,0.0,0.0,8883.272163641803,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,271.42934694099125,54.28586938819825,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,20.12469543744909,0.0,0.0,0.0,53,0.0,3627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817448.2754125355,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.5295972483539235,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,70.88454586323387,0.0,0.0,0.0,53,0.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,1.8653827858745755,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,130.0797423051842,0.0,0.0,0.0,53,0.0,32725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,3.423151113294321,0.0,Malicious,0.0,0.0,38.0
1.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,10848,0.0,45893.0,0.0,0.0,0.0,0.0,2.0,5227979.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.4298241202682274,0.1432747067560758,Malicious,0.0,0.0,0.0
1.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19818,0.0,11315.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,2.9948324166650444,1.4974162083325222,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,8.778813857496287,0.0,0.0,0.0,53,0.0,8707.0,0.0,0.0,1297033.240808423,0.0,0.0,7502893.0,0.0,4678227.314476536,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.2310214173025338,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,9.048597157883258,0.0,0.0,0.0,53,0.0,6242.0,0.0,0.0,0.0,0.0,0.0,15214267.0,724370.0,8326998.00018328,0.0,0.0,0.0,Mirai,152.0,0.0,0.0,0.238120977839033,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,27.50943848834536,1.0,1.0,0.0,52847,0.0,28827.0,54272.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,50.0,0.0,0.0,1.100377539533814,0.550188769766907,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,43870,0.0,23882.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,3.404637797607901,1.7023188988039506,Malicious,1.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,31.55260400319512,0.0,0.0,0.0,53,0.0,25062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.8303316842946084,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,2.0,18.0,1348.0,4994.6089347180905,2.0,2.0,0.0,80,0.0,47610.0,0.0,1.0,0.0,738.3300075169639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,1348.0,0.0,7.410399012934851,3.7051995064674257,Malicious,0.0,503.0,0.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,51.51341254722493,1.0,1.0,0.0,55975,0.0,1983.0,24376.0,1.0,0.0,28.867513459481287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,2.060536501888997,1.0302682509444985,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,7.747650856191877,0.0,0.0,0.0,53,0.0,37110.0,0.0,0.0,0.0,0.0,0.0,9809425.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.2038855488471546,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,10.190982589510796,0.0,0.0,0.0,53,0.0,44894.0,0.0,0.0,0.0,0.0,0.0,8276293.0,2910067.0,3794494.7939795614,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.2681837523555472,0.0,Malicious,0.0,0.0,38.0
1.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,49644,0.0,39496.0,0.0,0.0,0.0,0.0,2.0,5432547.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.3681514398310774,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,39046,0.0,9507.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.8988731725908402,0.4494365862954201,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4903,0.0,51611.0,0.0,1.0,0.0,0.0,1.0,6571699.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.3043353020276796,0.1521676510138398,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,3500.0460532375423,0.0,0.0,0.0,53,0.0,61758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,92.10647508519848,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65117,0.0,11907.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,1.6467858445582373,0.8233929222791186,Malicious,1.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,43.33437487883481,0.0,0.0,0.0,53,0.0,61820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,1.1403782862851266,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52348,0.0,80.0,64704.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,208.22488287350336,104.11244143675168,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,9.693031883442822,0.0,0.0,0.0,53,0.0,23868.0,0.0,0.0,0.0,0.0,0.0,7840684.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.25507978640639,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,21.84214338102585,0.0,0.0,0.0,53,0.0,34917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.5747932468691012,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,4.782977132649263,0.0,0.0,0.0,53,0.0,61723.0,0.0,0.0,0.0,0.0,0.0,15889685.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.1258678192802437,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,1260.8666799389475,0.0,0.0,0.0,53,0.0,54829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,33.180702103656515,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,16.927244771671514,0.0,0.0,0.0,53,0.0,30194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001487.3550097876,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.4454538097808293,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,9.515252354821506,0.0,0.0,0.0,53,0.0,42436.0,0.0,0.0,0.0,0.0,0.0,8305500.0,4645610.0,2705830.3872945057,0.0,0.0,0.0,Mirai,50.0,0.0,0.0,0.2504013777584607,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,8.468890838838623,0.0,0.0,0.0,53,0.0,16568.0,0.0,0.0,0.0,0.0,0.0,11266533.0,3233581.0,4577205.512559965,0.0,0.0,0.0,Mirai,50.0,0.0,0.0,0.22286554839049,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,9.484447876594354,0.0,0.0,0.0,53,0.0,54476.0,0.0,0.0,0.0,0.0,0.0,8013118.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.2495907335945882,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,5.315362930533032,0.0,0.0,0.0,53,0.0,43101.0,0.0,0.0,0.0,0.0,0.0,14298177.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.1398779718561324,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,8.271940178489604,0.0,0.0,0.0,53,0.0,20753.0,0.0,0.0,2025581.62092089,0.0,0.0,5458463.0,0.0,2025581.62092089,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.2176826362760422,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,59375,0.0,63594.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,1.0313270755844144,0.5156635377922072,Malicious,1.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,51416,0.0,17714.0,0.0,1.0,0.0,0.0,1.0,6918569.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.2890771198494949,0.1445385599247474,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,32.0,0.0,6.0,13822.0,0.0,587.0576370177472,5.0,0.0,0.0,23,3.63318042491699,38042.0,64240.0,0.0,0.0,5.4958662151243685,2.0,0.0,0.0,19114.41459475021,0.0,39.0,4223.0,Mirai,0.0,5.4,0.0,165.58035915885176,75.26379961765988,Malicious,0.0,506.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,12.999232532153004,0.0,0.0,0.0,53,0.0,54859.0,0.0,0.0,0.0,0.0,0.0,5846499.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.3420850666356053,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,28.50701985363896,0.0,0.0,0.0,53,0.0,35540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.7501847329904989,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,21.43374856520795,0.0,0.0,0.0,53,0.0,11269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.5640460148738934,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,27281,0.0,2323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,166666.66666666666,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,54696,0.0,80.0,504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,8.022720344014248,4.011360172007124,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,43.49042724194583,0.0,0.0,0.0,53,0.0,34337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,1.1444849274196272,0.0,Malicious,0.0,0.0,38.0
1.0,0.0,6.0,32.0,0.0,6.0,30901168.0,0.0,1.2608408877638884,6.0,0.0,27.0,23,3.63318042491699,53640.0,64240.0,1.0,0.0,5.338539126015656,2.0,30856012.0,75726.0,17953.553637093686,0.0,39.0,1931.0,Mirai,12.0,4.5,0.0,0.3879510423888887,0.1939755211944443,Malicious,0.0,506.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,1377.0,0.0,0.0,2.0,2.0,0.0,45399,0.0,2323.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,4.142283288682971,2.0711416443414854,Malicious,0.0,16605.0,0.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30715,0.0,32792.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,1.0714565058303305,0.5357282529151652,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,116.09771150024211,0.0,0.0,0.0,53,0.0,21381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,3.055202934216898,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,6.398512491776648,0.0,0.0,0.0,53,0.0,31865.0,0.0,0.0,981761.9042418076,0.0,0.0,8214110.0,0.0,981761.9042418076,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.1683819076783328,0.0,Malicious,0.0,0.0,38.0
1.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,58246,0.0,35343.0,0.0,0.0,0.0,0.0,2.0,5200108.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.4339611642367976,0.1446537214122658,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,8.947989575121198,0.0,0.0,0.0,53,0.0,45127.0,0.0,0.0,2304710.6085807174,0.0,0.0,5115250.0,0.0,2484300.3318445617,0.0,0.0,0.0,Mirai,50.0,0.0,0.0,0.2354734098716105,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,4.403619543495304,0.0,0.0,0.0,53,0.0,26891.0,0.0,0.0,0.0,0.0,0.0,17258530.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.1158847248288237,0.0,Malicious,0.0,0.0,38.0
1.0,0.0,6.0,32.0,0.0,5.0,31547762.0,0.0,1.232937839541992,6.0,0.0,12.0,56114,7.469939758793239,23.0,64704.0,1.0,0.0,5.4958662151243685,1.0,31547762.0,84003.0,8363.718271996811,0.0,39.0,1832.0,Mirai,27.0,2.0,0.0,0.3477516983323567,0.1896827445449218,Malicious,0.0,502.0,0.0
1.0,0.0,6.0,32.0,0.0,6.0,31289650.0,0.0,1.2452261541426504,6.0,0.0,27.0,23,3.63318042491699,50412.0,64240.0,1.0,0.0,5.338539126015656,2.0,31244903.0,74709.0,18495.418654358706,0.0,39.0,3033.0,Mirai,12.0,4.5,0.0,0.3831465089669693,0.1915732544834846,Malicious,0.0,506.0,0.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,5.724702089516264,0.0,0.0,0.0,53,0.0,48467.0,0.0,0.0,4812234.998354922,0.0,0.0,6554086.0,0.0,4812234.998354922,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.15065005498727,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,16.59378682769918,0.0,0.0,0.0,53,0.0,33876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818321.478310514,0.0,0.0,0.0,Mirai,50.0,0.0,0.0,0.4366786007289258,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,55722,0.0,17939.0,0.0,0.0,0.0,0.0,2.0,11499805.0,0.0,0.0,1.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.1739159924885683,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,11.79467824117758,0.0,0.0,0.0,53,0.0,37527.0,0.0,0.0,0.0,0.0,0.0,8017154.0,0.0,4503515.006116001,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.3103862695046732,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,9.895727031578112,0.0,0.0,0.0,53,0.0,41143.0,0.0,0.0,0.0,0.0,0.0,6445787.0,8914378.0,1260050.834079324,0.0,0.0,0.0,Mirai,50.0,0.0,0.0,0.2604138692520555,0.0,Malicious,0.0,0.0,38.0
1.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3580,0.0,40249.0,0.0,0.0,0.0,0.0,2.0,15687121.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.181263416891539,0.0604211389638463,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,110.932062869287,0.0,0.0,0.0,53,0.0,17229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,2.919264812349658,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,2.0,15.0,1348.0,2966.3730368133934,2.0,2.0,0.0,80,0.0,53854.0,0.0,1.0,0.0,738.3300075169639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,1348.0,0.0,4.401146938892275,2.2005734694461374,Malicious,0.0,504.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,80,0.0,48434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,12.096066963826711,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,12.197670309169212,0.0,0.0,0.0,53,0.0,2526.0,0.0,0.0,0.0,0.0,0.0,5632666.0,0.0,1357139.438529623,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.3209913239255056,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,12.002689865971016,0.0,0.0,0.0,53,0.0,24374.0,0.0,0.0,0.0,0.0,0.0,8545953.0,951918.0,5369793.645067983,0.0,0.0,0.0,Mirai,114.0,0.0,0.0,0.3158602596308162,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,10.784350035027852,0.0,0.0,0.0,53,0.0,25704.0,0.0,0.0,0.0,0.0,0.0,7047249.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.2837986851323119,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,15.568202519918422,0.0,0.0,0.0,53,0.0,5699.0,0.0,0.0,0.0,0.0,0.0,6072749.0,0.0,3410291.152848976,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.4096895399978532,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,13.112018562477648,0.0,0.0,0.0,53,0.0,15638.0,0.0,0.0,0.0,0.0,0.0,5796209.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.3450531200652012,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,56410,0.0,6584.0,0.0,1.0,0.0,0.0,1.0,6930423.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.2885826738137051,0.1442913369068525,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,12.943846188956991,0.0,0.0,0.0,53,0.0,46484.0,0.0,0.0,0.0,0.0,0.0,5871516.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.3406275312883419,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80,0.0,51728.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,25.490046136983505,12.745023068491752,Malicious,0.0,64704.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,8.353588036430876,0.0,0.0,0.0,53,0.0,56972.0,0.0,0.0,0.0,0.0,0.0,9097887.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.219831264116602,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,31606,0.0,50192.0,0.0,0.0,0.0,0.0,1.0,30496429.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.0963704170445859,0.0321234723481953,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,12.149136727903375,0.0,0.0,0.0,53,0.0,38993.0,0.0,0.0,185490.3721611987,0.0,0.0,6016351.0,216152.0,3426983.48396988,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.3197141244185099,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,3.0,0.0,0.0,10.533664065744848,0.0,0.0,0.0,53,0.0,54181.0,0.0,0.0,753.0687219636732,0.0,0.0,5410690.0,0.0,753.0687219636732,0.0,0.0,0.0,Mirai,57.0,0.0,0.0,0.2772016859406538,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,9.378829045789294,0.0,0.0,0.0,53,0.0,24167.0,0.0,0.0,0.0,0.0,0.0,8103357.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,0.2468112906786656,0.0,Malicious,0.0,0.0,38.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,80,0.0,48276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,142857.14285714287,0.0,Malicious,0.0,0.0,0.0
1.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,56807,0.0,22405.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,12.463544133409776,6.231772066704888,Malicious,0.0,0.0,0.0
1.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,23954,0.0,37579.0,0.0,0.0,0.0,0.0,2.0,5415396.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.3693174054122727,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,16233,0.0,54315.0,0.0,0.0,0.0,0.0,2.0,5531743.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,0.3615496959999769,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,4.0,0.0,0.0,9.972545974585096,0.0,0.0,0.0,53,0.0,8969.0,0.0,0.0,0.0,0.0,0.0,9242225.0,1568269.0,3877957.965057899,0.0,0.0,0.0,Mirai,50.0,0.0,0.0,0.2624354203838184,0.0,Malicious,0.0,0.0,38.0
2.0,0.0,6.0,32.0,0.0,7.0,30910536.0,0.0,1.2605024905913187,6.0,0.0,27.0,23,3.401680257083045,51456.0,64240.0,0.0,0.0,5.191391860623646,2.0,30858081.0,74000.0,12591727.183786176,0.0,39.0,2742.0,Mirai,12.0,4.5,0.0,0.4201674968637728,0.193923460090972,Malicious,0.0,506.0,0.0
1.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,28451,0.0,23962.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,2.033289007632967,1.0166445038164835,Malicious,0.0,0.0,0.0
0.0,0.0,6.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,80,0.0,40292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,0.0,0.0,0.0,26315.78947368421,0.0,Malicious,0.0,0.0,0.0
0.0,0.0,17.0,8.0,0.0,2.0,0.0,0.0,69.57540692458392,0.0,0.0,0.0,53,0.0,42343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai,76.0,0.0,0.0,1.830931761173261,0.0,Malicious,0.0,0.0,38.0
